,turn,move_made,player,winner,detected?
47,48,h7h6,autonomic,,N/A
48,49,a4a5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
49,50,g6f6,autonomic,,N/A
50,51,h2g2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
51,52,f6g6,autonomic,,N/A
52,53,g2h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
53,54,d8d6,autonomic,,N/A
54,55,d2c4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
55,56,e2c4,autonomic,,N/A
56,57,b3c4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
57,58,d6d1,autonomic,,N/A
58,59,c1e3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
59,60,d1g1,autonomic,,N/A
60,61,h3h4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
61,62,g6g2,autonomic,,N/A
62,63,h2h3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
63,64,g7g5,autonomic,,N/A
64,65,h4g5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
65,66,h6g5,autonomic,,N/A
66,67,b2b3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
67,68,g2g4,autonomic,,N/A
68,69,h3h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
69,70,g4g2,autonomic,,N/A
70,71,h2h3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
71,72,g2g4,autonomic,,N/A
72,73,h3h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
73,74,g8h8,autonomic,,N/A
74,75,f2f3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
75,76,g4g2,autonomic,,N/A
76,77,h2h3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
77,78,g2g3,autonomic,,N/A
78,79,h3h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
79,80,g1g2,autonomic,,N/A
80,81,h2h1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
81,82,g5g4,autonomic,,N/A
82,83,f3g4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
83,84,g3g4,autonomic,,N/A
84,85,e3c5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
85,86,g4g7,autonomic,,N/A
86,87,c4a6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
87,88,g2g6,autonomic,,N/A
88,89,c2c3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
89,90,g6a6,autonomic,,N/A
90,91,a2h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
91,92,h8g8,autonomic,,N/A
92,93,c3b4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
93,94,a6f6,autonomic,,N/A
94,95,h2f2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
95,96,f6g6,autonomic,,N/A
96,97,b4b5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
97,98,f7f5,autonomic,,N/A
98,99,e4f5,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
99,100,g6g1,autonomic,,N/A
100,101,h1h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
101,102,g1g4,autonomic,,N/A
102,103,f2f3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
103,104,g8f7,autonomic,,N/A
104,105,a5a6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
105,106,g4g2,autonomic,,N/A
106,107,h2h1,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
107,108,g7g8,autonomic,,N/A
108,109,f3h3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
109,110,g2b2,autonomic,,N/A
110,111,h3h7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
111,112,f7f6,autonomic,,N/A
112,113,b3b4,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
113,114,g8c8,autonomic,,N/A
114,115,a6a7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
115,116,b2a2,autonomic,,N/A
116,117,h7h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
117,118,a2a1,autonomic,,N/A
118,119,h1g2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
119,120,f6f5,autonomic,,N/A
120,121,h2h7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
121,122,f5e4,autonomic,,N/A
122,123,h7d7,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
123,124,c8g8,autonomic,,N/A
124,125,g2h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
125,126,g8h8,autonomic,,N/A
126,127,h2g3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
127,128,h8g8,autonomic,,N/A
128,129,g3h2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
129,130,a1a2,autonomic,,N/A
130,131,h2h3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
131,132,g8h8,autonomic,,N/A
132,133,h3g3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
133,134,h8g8,autonomic,,N/A
134,135,g3h3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
135,136,c7c6,autonomic,,N/A
136,137,b5b6,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
137,138,g8h8,autonomic,,N/A
138,139,h3g3,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
139,140,h8h2,autonomic,,N/A
140,141,d7d2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
141,142,a2d2,autonomic,,N/A
142,143,c5f2,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
143,144,d2f2,autonomic,,N/A
144,145,a7a8q,"opponent,viridithas-15.0.0-win-x86-64-v3_avx2.exe",,N/A
145,146,f2g2,autonomic,,N/A
