,turn,move_made,player,winner,detected?
102,103,c4d3,"opponent,integral_v5_avx2.exe",,N/A
103,104,a6a5,autonomic,,N/A
104,105,d3e4,"opponent,integral_v5_avx2.exe",,N/A
105,106,a5b4,autonomic,,N/A
106,107,e4f3,"opponent,integral_v5_avx2.exe",,N/A
107,108,b4c4,autonomic,,N/A
108,109,f3e2,"opponent,integral_v5_avx2.exe",,N/A
109,110,c4b4,autonomic,,N/A
110,111,e2f2,"opponent,integral_v5_avx2.exe",,N/A
111,112,b4c4,autonomic,,N/A
112,113,f2f3,"opponent,integral_v5_avx2.exe",,N/A
113,114,c4d3,autonomic,,N/A
114,115,f3f4,"opponent,integral_v5_avx2.exe",,N/A
115,116,c7c5,autonomic,,N/A
116,117,f4g3,"opponent,integral_v5_avx2.exe",,N/A
117,118,c5c4,autonomic,,N/A
118,119,g3g4,"opponent,integral_v5_avx2.exe",,N/A
119,120,d3e4,autonomic,,N/A
120,121,g4g5,"opponent,integral_v5_avx2.exe",,N/A
121,122,c4c3,autonomic,,N/A
122,123,g5f6,"opponent,integral_v5_avx2.exe",,N/A
123,124,c3c2,autonomic,,N/A
124,125,f6e6,"opponent,integral_v5_avx2.exe",,N/A
125,126,c2c1q,autonomic,,N/A
126,127,e6d6,"opponent,integral_v5_avx2.exe",,N/A
127,128,c1c4,autonomic,,N/A
128,129,d6e7,"opponent,integral_v5_avx2.exe",,N/A
129,130,c4c6,autonomic,,N/A
130,131,e7f7,"opponent,integral_v5_avx2.exe",,N/A
131,132,e4f5,autonomic,,N/A
132,133,f7g8,"opponent,integral_v5_avx2.exe",,N/A
133,134,c6b7,autonomic,,N/A
134,135,g8h8,"opponent,integral_v5_avx2.exe",,N/A
135,136,f5f6,autonomic,,N/A
136,137,h8g8,"opponent,integral_v5_avx2.exe",,N/A
137,138,b7g7,autonomic,,N/A
