,turn,move_made,player,winner,detected?
44,45,f2g1,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
45,46,b7e7,autonomic,,N/A
46,47,b2c4,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
47,48,d5c4,autonomic,,N/A
48,49,d4c4,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
49,50,c8d8,autonomic,,N/A
50,51,d1f3,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
51,52,a8a7,autonomic,,N/A
52,53,g2g3,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
53,54,a7d7,autonomic,,N/A
54,55,e3e2,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
55,56,d7d3,autonomic,,N/A
56,57,g1g2,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
57,58,g7g6,autonomic,,N/A
58,59,h4h5,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
59,60,e7f8,autonomic,,N/A
60,61,a1h1,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
61,62,d3d2,autonomic,,N/A
62,63,g2h3,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
63,64,g8g7,autonomic,,N/A
64,65,h1h2,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
65,66,d2d3,autonomic,,N/A
66,67,h3g2,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
67,68,f8e7,autonomic,,N/A
68,69,h5h6,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
69,70,g7f8,autonomic,,N/A
70,71,f3c6,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
71,72,f7f5,autonomic,,N/A
72,73,h2h1,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
73,74,f8g8,autonomic,,N/A
74,75,e2f2,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
75,76,e7f8,autonomic,,N/A
76,77,c6f3,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
77,78,d3e3,autonomic,,N/A
78,79,f2e2,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
79,80,e3f3,autonomic,,N/A
80,81,g2f3,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
81,82,d8d3,autonomic,,N/A
82,83,f3f2,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
83,84,f8a8,autonomic,,N/A
84,85,e2e3,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
85,86,d3e3,autonomic,,N/A
86,87,f2e3,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
87,88,a8h1,autonomic,,N/A
88,89,e3f2,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
89,90,c5e4,autonomic,,N/A
90,91,c4e4,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
91,92,f5e4,autonomic,,N/A
92,93,f2e3,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
93,94,h1e1,autonomic,,N/A
94,95,e3d4,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
95,96,e1e2,autonomic,,N/A
96,97,f4f5,"opponent,Alexandria-6.1.0-avx2.exe",,N/A
97,98,e2d3,autonomic,,N/A
