,turn,move_made,player,winner,detected?
145,146,c2c7,autonomic,,N/A
146,147,d5d6,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
147,148,c7c8,autonomic,,N/A
148,149,d6d7,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
149,150,c8f8,autonomic,,N/A
150,151,f6d4,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
151,152,e3e2,autonomic,,N/A
152,153,e6e7,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
153,154,f8g8,autonomic,,N/A
154,155,d4f6,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
155,156,g8b8,autonomic,,N/A
156,157,d7d3,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
157,158,a6b7,autonomic,,N/A
158,159,d3e2,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
159,160,a7a5,autonomic,,N/A
160,161,e2g2,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
161,162,b7a7,autonomic,,N/A
162,163,g2c6,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
163,164,b8g8,autonomic,,N/A
164,165,f6e5,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
165,166,a5a4,autonomic,,N/A
166,167,e5c7,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
167,168,g8b8,autonomic,,N/A
168,169,c7b8,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
169,170,a7a6,autonomic,,N/A
170,171,e7e8q,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
171,172,a4b3,autonomic,,N/A
172,173,c6a8,"opponent,stockfish-windows-x86-64-avx2.exe",,N/A
