,turn,move_made,player,winner,detected?
73,74,b5b8,autonomic,,N/A
74,75,d2f2,"opponent,Clover.6.1-avx2.exe",,N/A
75,76,b8c8,autonomic,,N/A
76,77,f2e2,"opponent,Clover.6.1-avx2.exe",,N/A
77,78,c8b8,autonomic,,N/A
78,79,g3g4,"opponent,Clover.6.1-avx2.exe",,N/A
79,80,b8d8,autonomic,,N/A
80,81,e2c2,"opponent,Clover.6.1-avx2.exe",,N/A
81,82,d8d4,autonomic,,N/A
82,83,h4g3,"opponent,Clover.6.1-avx2.exe",,N/A
83,84,d4d3,autonomic,,N/A
84,85,g3h4,"opponent,Clover.6.1-avx2.exe",,N/A
85,86,d3d4,autonomic,,N/A
86,87,h4g3,"opponent,Clover.6.1-avx2.exe",,N/A
87,88,d4d3,autonomic,,N/A
88,89,g3h4,"opponent,Clover.6.1-avx2.exe",,N/A
89,90,d3d4,autonomic,,N/A
90,91,h4g3,"opponent,Clover.6.1-avx2.exe",,N/A
91,92,h7h5,autonomic,,N/A
92,93,c2c7,"opponent,Clover.6.1-avx2.exe",,N/A
93,94,h5g4,autonomic,,N/A
94,95,h3g4,"opponent,Clover.6.1-avx2.exe",,N/A
95,96,f5g4,autonomic,,N/A
96,97,g3g4,"opponent,Clover.6.1-avx2.exe",,N/A
97,98,f7f5,autonomic,,N/A
98,99,g4g3,"opponent,Clover.6.1-avx2.exe",,N/A
99,100,d4d3,autonomic,,N/A
100,101,g3h4,"opponent,Clover.6.1-avx2.exe",,N/A
101,102,d3f3,autonomic,,N/A
102,103,c7c4,"opponent,Clover.6.1-avx2.exe",,N/A
103,104,f3f2,autonomic,,N/A
104,105,c4a4,"opponent,Clover.6.1-avx2.exe",,N/A
105,106,f2h2,autonomic,,N/A
106,107,h4g3,"opponent,Clover.6.1-avx2.exe",,N/A
107,108,h2b2,autonomic,,N/A
108,109,a4a5,"opponent,Clover.6.1-avx2.exe",,N/A
109,110,g6h5,autonomic,,N/A
110,111,a5a6,"opponent,Clover.6.1-avx2.exe",,N/A
111,112,b2b3,autonomic,,N/A
112,113,g3f2,"opponent,Clover.6.1-avx2.exe",,N/A
113,114,h5g4,autonomic,,N/A
114,115,a6e6,"opponent,Clover.6.1-avx2.exe",,N/A
115,116,b3f3,autonomic,,N/A
116,117,f2g2,"opponent,Clover.6.1-avx2.exe",,N/A
117,118,f3a3,autonomic,,N/A
118,119,e6d6,"opponent,Clover.6.1-avx2.exe",,N/A
119,120,g4f4,autonomic,,N/A
120,121,e5e6,"opponent,Clover.6.1-avx2.exe",,N/A
121,122,a3e3,autonomic,,N/A
122,123,d6d4,"opponent,Clover.6.1-avx2.exe",,N/A
123,124,f4g5,autonomic,,N/A
124,125,d4d8,"opponent,Clover.6.1-avx2.exe",,N/A
125,126,e3e6,autonomic,,N/A
126,127,g2f3,"opponent,Clover.6.1-avx2.exe",,N/A
127,128,e6a6,autonomic,,N/A
128,129,d8g8,"opponent,Clover.6.1-avx2.exe",,N/A
129,130,g5f6,autonomic,,N/A
130,131,g8f8,"opponent,Clover.6.1-avx2.exe",,N/A
131,132,f6g5,autonomic,,N/A
132,133,f8g8,"opponent,Clover.6.1-avx2.exe",,N/A
133,134,g5f6,autonomic,,N/A
134,135,g8f8,"opponent,Clover.6.1-avx2.exe",,N/A
135,136,f6e5,autonomic,,N/A
136,137,f8e8,"opponent,Clover.6.1-avx2.exe",,N/A
137,138,a6e6,autonomic,,N/A
138,139,e8a8,"opponent,Clover.6.1-avx2.exe",,N/A
139,140,e6c6,autonomic,,N/A
140,141,a8e8,"opponent,Clover.6.1-avx2.exe",,N/A
141,142,e5f6,autonomic,,N/A
142,143,e8f8,"opponent,Clover.6.1-avx2.exe",,N/A
143,144,f6g5,autonomic,,N/A
144,145,f8g8,"opponent,Clover.6.1-avx2.exe",,N/A
145,146,c6g6,autonomic,,N/A
146,147,g8f8,"opponent,Clover.6.1-avx2.exe",,N/A
147,148,g6e6,autonomic,,N/A
148,149,f8g8,"opponent,Clover.6.1-avx2.exe",,N/A
149,150,e6g6,autonomic,,N/A
150,151,g8f8,"opponent,Clover.6.1-avx2.exe",,N/A
151,152,g6b6,autonomic,,N/A
152,153,f8g8,"opponent,Clover.6.1-avx2.exe",,N/A
153,154,g5f6,autonomic,,N/A
154,155,g8f8,"opponent,Clover.6.1-avx2.exe",,N/A
155,156,f6g5,autonomic,,N/A
156,157,f8g8,"opponent,Clover.6.1-avx2.exe",,N/A
157,158,g5f6,autonomic,,N/A
158,159,g8f8,"opponent,Clover.6.1-avx2.exe",,N/A
159,160,f6e5,autonomic,,N/A
160,161,f8e8,"opponent,Clover.6.1-avx2.exe",,N/A
161,162,b6e6,autonomic,,N/A
162,163,e8a8,"opponent,Clover.6.1-avx2.exe",,N/A
163,164,e6d6,autonomic,,N/A
164,165,a8e8,"opponent,Clover.6.1-avx2.exe",,N/A
165,166,e5f6,autonomic,,N/A
166,167,e8f8,"opponent,Clover.6.1-avx2.exe",,N/A
167,168,f6g5,autonomic,,N/A
168,169,f8g8,"opponent,Clover.6.1-avx2.exe",,N/A
169,170,g5f6,autonomic,,N/A
170,171,g8f8,"opponent,Clover.6.1-avx2.exe",,N/A
171,172,f6g6,autonomic,,N/A
172,173,f8g8,"opponent,Clover.6.1-avx2.exe",,N/A
173,174,g6f7,autonomic,,N/A
174,175,g8b8,"opponent,Clover.6.1-avx2.exe",,N/A
175,176,d6d4,autonomic,,N/A
176,177,b8b6,"opponent,Clover.6.1-avx2.exe",,N/A
177,178,d4a4,autonomic,,N/A
178,179,b6d6,"opponent,Clover.6.1-avx2.exe",,N/A
179,180,f7e7,autonomic,,N/A
180,181,d6h6,"opponent,Clover.6.1-avx2.exe",,N/A
181,182,a4b4,autonomic,,N/A
182,183,h6a6,"opponent,Clover.6.1-avx2.exe",,N/A
183,184,e7f7,autonomic,,N/A
184,185,a6d6,"opponent,Clover.6.1-avx2.exe",,N/A
185,186,b4a4,autonomic,,N/A
186,187,d6b6,"opponent,Clover.6.1-avx2.exe",,N/A
187,188,a4c4,autonomic,,N/A
188,189,b6h6,"opponent,Clover.6.1-avx2.exe",,N/A
189,190,c4a4,autonomic,,N/A
190,191,h6b6,"opponent,Clover.6.1-avx2.exe",,N/A
191,192,a4c4,autonomic,,N/A
192,193,b6h6,"opponent,Clover.6.1-avx2.exe",,N/A
193,194,c4e4,autonomic,,N/A
194,195,h6a6,"opponent,Clover.6.1-avx2.exe",,N/A
195,196,e4b4,autonomic,,N/A
196,197,a6d6,"opponent,Clover.6.1-avx2.exe",,N/A
197,198,b4g4,autonomic,,N/A
198,199,d6a6,"opponent,Clover.6.1-avx2.exe",,N/A
199,200,g4b4,autonomic,,N/A
200,201,f3f2,"opponent,Clover.6.1-avx2.exe",,N/A
201,202,b4e4,autonomic,,N/A
202,203,f2f3,"opponent,Clover.6.1-avx2.exe",,N/A
203,204,e4b4,autonomic,,N/A
204,205,a6d6,"opponent,Clover.6.1-avx2.exe",,N/A
205,206,b4g4,autonomic,,N/A
206,207,d6h6,"opponent,Clover.6.1-avx2.exe",,N/A
207,208,f7g7,autonomic,,N/A
208,209,h6b6,"opponent,Clover.6.1-avx2.exe",,N/A
209,210,g4a4,autonomic,,N/A
210,211,b6d6,"opponent,Clover.6.1-avx2.exe",,N/A
211,212,a4b4,autonomic,,N/A
212,213,d6a6,"opponent,Clover.6.1-avx2.exe",,N/A
213,214,g7f7,autonomic,,N/A
